0 1 2 3 4 5
0 1 2 3 4 5
0 1 2 3 4 5
0 3 5 1 4 2
0 3 5 4 1 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 3 5 1 4 2
0 1 2 3 4 5
0 1 2 3 4 5
0 1 2 3 4 5
0 2 5 1 3 4
0 2 5 1 3 4
0 2 5 1 3 4
0 2 5 1 3 4
0 2 4
4 0 2
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
4 2 0
0 1 2
0 1 2
0 1 2
2 0 1
2 0 1
0 2 1
0 2 1
0 2 1
0 2 1
0 2 1
0 2 1
0 2 1
0 2 1
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
2 0 1
2 0 1
0 2 1
0 2 1
0 2 1
0 2 1
0 2 1
0 2 1
0 2 1
0 2 1
0 2 1
0 2 1
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
0 1 2
2 0 1
4 0 3 2 1
4 0 2 3 1
4 0 2 3 1
4 0 2 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
4 2 0 3 1
0 1 2 3 4
0 1 2 3 4
0 1 2 3 4
3 1 0 2 4
0 1 2 3 4 5
0 1 2 3 4 5
0 1 2 3 4 5
4 1 5 2 0 3
1 6 5 2 7 3 0 4
1 5 6 2 7 3 0 4
1 5 6 2 7 3 0 4
1 5 6 2 7 3 0
1 5 6 7 2 3 0
1 5 6 7 2 3 0
1 5 6 7 2 3 0
1 5 6 7 3 2 0
1 5 6 7 3 2 0
1 5 6 7 3 2 0
1 5 6 7 3 2 0
1 5 6 7 3 2 0
1 5 6 7 3 2 0
1 5 6 7 3 2 0
1 5 6 7 3 2 0
1 5 6 7 3 2 0
1 5 6 7 3 2 0
1 5 6 7 3 2 0
1 5 6 7 3 2 0
0 1 2 3 4 5 6
0 1 2 3 4 5 6
0 1 2 3 4 5 6
0 1 2 6 5 3 4
0 1 2 6 5 3 4
0 1 2 6 5 3 4
0 1 2 6 5 48 47 3 4
1 0 5 3 4
1 0 4
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1 0
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1 0
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1 0
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1 0
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1 0
1 0
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1 0
1 0
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1 0
1 0
1 0
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1 0
1 0
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1 0
1 0
1 0
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
0 1
1 0
3 0 2 1
3 0 2 1
3 0 1 2
3 0 1 2
3 0 1 2
0 3 1 2
0 3 1 2
0 1 3 2
0 1 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
1 0 3 2
0 1 2 3
0 1 2 3
0 1 2 3
3 2 0 1
3 4 5 0 2 1
3 5 4 2 0 1
3 4 5 2 0 48 49 50 51 1
3 4 5 2 0 48 49 1
3 4 5 2 0 1
3 4 2 5 0 1
0 1 2 3 4 5
0 1 2 3 4 5
0 1 2 3 4 5
5 1 2 0 4 3
1 2 6 7 0 4 3 5
1 6 2 7 0 4 3 5
1 6 2 7 0 4 3 5
1 6 2 7 0 4 3
1 6 2 7 0 4 3
1 6 2 7 0 4 3
1 6 2 7 3 0
6 2 1 7 3 0
6 2 1 7 0 3
6 2 1 7 0 3
6 2 1 7 0 3
6 2 1 7 0 3
6 2 1 7 0 3
6 2 1 7 0 3
6 2 1 7 0 3
6 2 1 7 0 3
6 2 1 7 0 3
6 2 1 7 0 3
6 2 1 7 0 3
6 2 1 7 0 3
6 2 1 7 0 3
6 2 1 7 0 3
6 2 1 7 0 3
6 2 1 7 0 3
0 1 2 3 4 5
0 1 2 3 4 5
0 1 2 3 4 5
1 0 2 3 4 5
1 0 2 3 4 5
1 0 2 3 4 5
1 0 2 3 4 5
1 0 2 3 4 5
1 0 2 3 4 5
1 0 2 3 4 5
1 0 2 3 4 5
1 0 2 3 4 5
1 0 2 3 4 5
1 0 2 3 4 5
1 0 2 3 4 5
1 0 2 3 4 5
1 0 2 3 4 5
1 0 2 3 4 5
1 0 2 3 4 5
0 1 2 3 4 5
0 1 2 3 4 5
0 1 2 3 4 5
0 2 3 1 4 5
0 2 3 1 4 5
0 2 3 1 4 5
0 2 3 1 4 5
0 2 3 1 4 5
0 2 3 1 4 5
0 2 3 1 4 5
0 2 3 1 4 5
0 2 3 1 4 5
0 2 3 1 4 5
0 2 3 1 4 5
0 2 3 1 4 5
0 2 3 1 4 5
0 2 3 1 4 5
0 2 3 1 4 5
0 2 3 1 4 5
0 1 2 3 4 5
0 1 2 3 4 5
0 1 2 3 4 5
0 3 1 2 4 5
0 3 1 2 4 5
0 3 1 2 4 5
0 3 1 2 4 5
0 3 1 2 4 5
0 3 1 2 4 5
0 3 1 2 4 5
0 3 1 2 4 5
0 3 1 2 4 5
0 3 1 2 4 5
0 3 1 2 4 5
0 3 1 2 4 5
0 3 1 2 4 5
0 3 1 2 4 5
0 3 1 2 4 5
0 3 1 2 4 5
0 1 2 3 4 5
0 1 2 3 4 5
0 1 2 3 4 5
2 0 1 3 4 5
2 0 1 3 4 5
2 0 1 3 4 5
2 0 1 3 4 5
2 0 1 3 4 5
